property_id,price,size_sqft,property_type,year_built,status,location_id,agent_id
9652,240.0,1508,Plot  Area,2019,Ready To Move,152.0,78
9653,31.0,780,Super built-up  Area,2011,Ready To Move,845.0,44
9654,42.79,1070,Super built-up  Area,2015,Ready To Move,10.0,89
9655,56.0,1464,Super built-up  Area,2013,Ready To Move,53.0,12
9656,150.0,1910,Super built-up  Area,2001,18-Oct,25.0,80
9657,120.0,1280,Built-up  Area,2018,Ready To Move,350.0,43
9658,64.0,1530,Super built-up  Area,2013,Ready To Move,15.0,64
9659,170.0,2439,Built-up  Area,2015,Ready To Move,41.0,22
9660,43.5,1088,Super built-up  Area,2020,Ready To Move,1115.0,72
9661,78.0,1174,Super built-up  Area,2018,Ready To Move,201.0,48
9662,73.8,1587,Super built-up  Area,2014,18-Dec,15.0,17
9663,55.0,1045,Built-up  Area,2014,Ready To Move,168.0,77
9664,69.97,1304,Super built-up  Area,2003,Ready To Move,26.0,20
9665,65.0,1100,Super built-up  Area,2006,Ready To Move,5.0,7
9666,68.9,1482,Super built-up  Area,2014,18-May,54.0,66
9667,107.0,2125,Built-up  Area,2006,18-Mar,44.0,16
9668,65.0,1000,Super built-up  Area,2009,Ready To Move,47.0,0
9669,45.0,1194,Super built-up  Area,2000,Ready To Move,333.0,21
9670,42.0,1200,Super built-up  Area,2009,Ready To Move,18.0,2
9671,32.99,1070,Super built-up  Area,2002,Ready To Move,688.0,13
9672,46.5,1100,Super built-up  Area,2020,Ready To Move,5.0,64
9673,65.0,1270,Built-up  Area,2019,Ready To Move,5.0,96
9674,31.0,1000,Super built-up  Area,2015,Ready To Move,938.0,16
9675,69.0,1246,Super built-up  Area,2014,Ready To Move,238.0,28
9676,51.77,1529,Super built-up  Area,2019,Ready To Move,15.0,42
9677,42.0,1185,Super built-up  Area,2021,Ready To Move,20.0,94
9678,46.0,1060,Super built-up  Area,2002,Ready To Move,331.0,10
9679,37.75,1319,Super built-up  Area,2010,Ready To Move,412.0,61
9680,64.0,991,Super built-up  Area,2017,Ready To Move,429.0,54
9681,38.0,662,Super built-up  Area,2004,Ready To Move,20.0,86
9682,110.0,1200,Built-up  Area,2005,Ready To Move,633.0,54
9683,78.0,1400,Plot  Area,2010,18-Apr,917.0,62
9684,80.0,1575,Super built-up  Area,2019,Ready To Move,161.0,48
9685,65.0,600,Plot  Area,2008,Ready To Move,310.0,87
9686,78.0,717,Plot  Area,2009,Ready To Move,24.0,39
9687,42.0,1319,Super built-up  Area,2014,Ready To Move,412.0,17
9688,300.0,2000,Plot  Area,2006,Ready To Move,233.0,47
9689,85.0,600,Plot  Area,2000,Ready To Move,170.0,82
9690,48.0,940,Super built-up  Area,2018,Ready To Move,30.0,29
9691,45.0,600,Built-up  Area,2000,Ready To Move,176.0,17
9692,25.12,985,Super built-up  Area,2010,18-Sep,72.0,74
9693,55.0,500,Plot  Area,2009,Ready To Move,248.0,18
9694,56.7,1349,Super built-up  Area,2008,Ready To Move,642.0,99
9695,261.0,3117,Built-up  Area,2019,18-Jun,5.0,5
9696,95.0,1844,Super built-up  Area,2014,Ready To Move,36.0,56
9697,150.0,1830,Super built-up  Area,2017,Ready To Move,191.0,3
9698,185.0,2275,Super built-up  Area,2004,Ready To Move,34.0,78
9699,246.0,1791 - 4000,Super built-up  Area,2006,18-Jul,492.0,83
9700,49.11,1140,Super built-up  Area,2014,18-Aug,321.0,13
9701,79.0,900,Plot  Area,2011,Ready To Move,258.0,34
9702,238.0,2648,Super built-up  Area,2014,Ready To Move,544.0,62
9703,700.0,5400,Plot  Area,2010,Ready To Move,474.0,82
9704,48.02,1372,Super built-up  Area,2018,Ready To Move,282.0,25
9705,45.0,1455,Built-up  Area,2002,Ready To Move,228.0,65
9706,38.0,1100,Super built-up  Area,2018,Ready To Move,27.0,32
9707,55.47,1295,Super built-up  Area,2005,Ready To Move,15.0,96
9708,80.0,1475,Super built-up  Area,2013,22-Jan,86.0,38
9709,164.0,1788,Super built-up  Area,2006,18-Apr,569.0,45
9710,46.0,1243,Super built-up  Area,2002,Ready To Move,53.0,18
9711,140.0,1855,Super built-up  Area,2018,Ready To Move,71.0,3
9712,120.0,1850,Super built-up  Area,2001,18-Aug,90.0,17
9713,60.0,1315,Super built-up  Area,2010,Ready To Move,8.0,33
9714,73.0,1216,Super built-up  Area,2020,18-May,5.0,32
9715,93.0,1721,Super built-up  Area,2003,Ready To Move,871.0,2
9716,62.0,1059,Super built-up  Area,2007,17-Nov,460.0,69
9717,55.0,1184,Built-up  Area,2016,Ready To Move,717.0,64
9718,175.0,1400,Plot  Area,2022,Ready To Move,26.0,59
9719,300.0,2223,Super built-up  Area,2017,Ready To Move,136.0,61
9720,75.0,1480,Built-up  Area,2016,Ready To Move,363.0,98
9721,28.0,635,Super built-up  Area,2006,Ready To Move,248.0,78
9722,228.0,2400,Plot  Area,2006,Ready To Move,385.0,72
9723,87.0,1500,Built-up  Area,2019,Ready To Move,180.0,92
9724,34.2,1143,Super built-up  Area,2006,18-May,105.0,41
9725,350.0,3200,Plot  Area,2005,Ready To Move,34.0,61
9726,250.0,3170,Plot  Area,2022,20-Jul,29.0,45
9727,420.0,4800,Built-up  Area,2000,Ready To Move,896.0,19
9728,59.4,1485,Super built-up  Area,2015,Ready To Move,55.0,66
9729,251.0,1640,Super built-up  Area,2022,Ready To Move,7.0,82
9730,70.5,1655,Super built-up  Area,2000,Ready To Move,210.0,23
9731,41.0,900,Super built-up  Area,2010,22-Jun,469.0,12
9732,69.0,1600,Super built-up  Area,2006,Ready To Move,192.0,53
9733,68.0,1163,Built-up  Area,2012,Ready To Move,1150.0,35
9734,18.0,45.06Sq. Meter,Carpet  Area,2004,Ready To Move,355.0,66
9735,97.8,1654,Super built-up  Area,2001,Ready To Move,54.0,19
9736,33.645,799 - 803,Super built-up  Area,2013,18-Apr,832.0,55
9737,1000.0,2100,Built-up  Area,2012,Ready To Move,135.0,3
9738,101.0,1685,Super built-up  Area,2016,18-Jan,21.0,86
9739,80.0,1540,Built-up  Area,2010,Ready To Move,282.0,73
9740,72.0,1265,Super built-up  Area,2000,18-Jan,20.0,99
9741,38.4,1200,Super built-up  Area,2001,Ready To Move,64.0,58
9742,80.0,1300,Built-up  Area,2002,Ready To Move,835.0,60
9743,65.0,1009,Super built-up  Area,2003,Ready To Move,227.0,45
9744,65.0,1540,Super built-up  Area,2004,Ready To Move,1035.0,67
9745,105.0,1735,Built-up  Area,2007,Ready To Move,21.0,54
9746,300.0,2500,Plot  Area,2013,Ready To Move,36.0,29
9747,20.0,497,Super built-up  Area,2006,Ready To Move,515.0,25
9748,265.0,2480,Super built-up  Area,2016,Ready To Move,310.0,1
9749,35.0,1142,Built-up  Area,2021,Ready To Move,24.0,51
9750,46.8,1215,Super built-up  Area,2017,18-May,626.0,98
9751,48.0,1070,Super built-up  Area,2022,Ready To Move,24.0,55
9752,32.49,1125,Super built-up  Area,2003,18-May,0.0,82
9753,32.49,1125,Built-up  Area,2016,18-Jul,92.0,63
9754,85.0,1575,Super built-up  Area,2021,Ready To Move,64.0,33
9755,77.61,1360,Super built-up  Area,2019,18-Dec,105.0,86
9756,85.0,1710,Super built-up  Area,2022,Ready To Move,53.0,74
9757,34.65,1200,Super built-up  Area,2003,18-May,0.0,4
9758,120.0,2185,Super built-up  Area,2008,Ready To Move,209.0,92
9759,135.0,2400,Built-up  Area,2009,Ready To Move,756.0,45
9760,35.84,1195,Super built-up  Area,2014,Ready To Move,282.0,10
9761,67.0,1246,Super built-up  Area,2002,Ready To Move,238.0,55
9762,45.0,1012,Super built-up  Area,2013,Ready To Move,209.0,98
9763,65.0,998,Super built-up  Area,2022,Ready To Move,35.0,71
9764,250.0,2400,Plot  Area,2021,Ready To Move,605.0,12
9765,85.0,1130,Super built-up  Area,2019,Ready To Move,10.0,4
9766,210.0,1744,Super built-up  Area,2003,Ready To Move,136.0,38
9767,259.0,2733,Super built-up  Area,2013,18-Jul,7.0,39
9768,98.0,1354,Super built-up  Area,2011,Ready To Move,485.0,33
9769,450.0,3300,Plot  Area,2003,Ready To Move,514.0,73
9770,94.0,1389,Super built-up  Area,2017,Ready To Move,233.0,86
9771,130.0,2970,Plot  Area,2015,Ready To Move,12.0,95
9772,310.0,2560,Super built-up  Area,2011,Ready To Move,438.0,37
9773,75.0,1172,Super built-up  Area,2003,Ready To Move,42.0,88
9774,75.0,500,Plot  Area,2018,Ready To Move,1141.0,16
9775,60.0,1495,Super built-up  Area,2011,Ready To Move,168.0,73
9776,57.35,1738,Super built-up  Area,2005,Ready To Move,47.0,17
9777,50.0,1315,Super built-up  Area,2022,Ready To Move,221.0,19
9778,73.0,1270,Super built-up  Area,2004,Ready To Move,8.0,9
9779,52.2,1160,Super built-up  Area,2020,18-May,0.0,74
9780,67.0,1450,Super built-up  Area,2010,Ready To Move,15.0,70
9781,21.0,470,Built-up  Area,2021,Ready To Move,447.0,84
9782,78.0,1040,Built-up  Area,2008,Ready To Move,279.0,55
9783,29.0,1205,Super built-up  Area,2018,Ready To Move,12.0,82
9784,50.0,1215,Super built-up  Area,2003,Ready To Move,336.0,55
9785,58.0,1135,Super built-up  Area,2019,Ready To Move,5.0,23
9786,48.95,1224,Super built-up  Area,2007,Ready To Move,91.0,92
9787,34.0,664,Built-up  Area,2015,Ready To Move,140.0,89
9788,42.0,1160,Super built-up  Area,2009,Ready To Move,24.0,81
9789,105.0,1200,Plot  Area,2000,Ready To Move,399.0,30
9790,35.2,1220,Built-up  Area,2011,18-Aug,92.0,70
9791,69.0,1328,Super built-up  Area,2015,Ready To Move,642.0,84
9792,45.0,975,Super built-up  Area,2000,Ready To Move,545.0,83
9793,200.0,1907,Built-up  Area,2007,Ready To Move,320.0,59
9794,72.0,900,Built-up  Area,2022,Ready To Move,81.0,33
9795,80.0,1330,Super built-up  Area,2005,Ready To Move,1151.0,78
9796,175.0,2330,Super built-up  Area,2000,Ready To Move,273.0,74
9797,95.0,1222,Built-up  Area,2016,Ready To Move,184.0,78
9798,410.0,4446,Plot  Area,2000,Ready To Move,665.0,71
9799,135.0,2100,Super built-up  Area,2016,Ready To Move,34.0,10
9800,290.0,3335,Super built-up  Area,2018,Ready To Move,34.0,74
9801,290.0,3150,Built-up  Area,2018,18-Apr,5.0,37
9802,95.0,1320,Plot  Area,2018,Ready To Move,981.0,62
9803,140.0,820,Plot  Area,2002,Ready To Move,170.0,72
9804,550.0,8000,Plot  Area,2010,Ready To Move,1080.0,39
9805,500.0,2400,Plot  Area,2000,Ready To Move,54.0,26
9806,46.55,1330,Super built-up  Area,2018,Ready To Move,2.0,31
9807,130.0,2000,Plot  Area,2022,Ready To Move,223.0,35
9808,55.0,1244,Super built-up  Area,2015,18-Jun,0.0,47
9809,50.0,1000,Super built-up  Area,2002,Ready To Move,1113.0,34
9810,45.0,1400,Super built-up  Area,2021,18-May,619.0,38
9811,35.0,1000,Super built-up  Area,2001,Ready To Move,562.0,90
9812,250.0,1056,Plot  Area,2012,Ready To Move,7.0,19
9813,50.0,1250,Super built-up  Area,2022,Ready To Move,2.0,95
9814,188.0,2470 - 2790,Super built-up  Area,2015,19-Jun,27.0,78
9815,48.0,1225,Super built-up  Area,2003,18-Aug,334.0,35
9816,198.0,2790,Super built-up  Area,2022,19-Jun,27.0,4
9817,365.0,2800,Super built-up  Area,2021,Ready To Move,312.0,29
9818,80.0,1683,Super built-up  Area,2005,Ready To Move,384.0,53
9819,54.0,1250,Built-up  Area,2007,Ready To Move,26.0,0
9820,110.0,1305,Super built-up  Area,2003,Ready To Move,54.0,78
9821,331.0,3009,Plot  Area,2009,Ready To Move,34.0,50
9822,57.5,1150,Super built-up  Area,2014,Ready To Move,187.0,54
9823,70.0,1654,Built-up  Area,2000,Ready To Move,168.0,68
9824,225.0,4500,Carpet  Area,2006,Ready To Move,776.0,8
9825,125.0,1890,Super built-up  Area,2000,18-May,84.0,22
9826,55.0,1069,Super built-up  Area,2016,Ready To Move,64.0,54
9827,18.5,750,Super built-up  Area,2012,Ready To Move,72.0,89
9828,140.0,675,Plot  Area,2010,Ready To Move,282.0,49
9829,177.0,2400,Built-up  Area,2018,17-Dec,87.0,57
9830,240.0,1200,Plot  Area,2009,Ready To Move,244.0,74
9831,280.0,1410,Plot  Area,2012,Ready To Move,136.0,73
9832,130.0,1680,Super built-up  Area,2018,Ready To Move,10.0,25
9833,500.0,3500,Super built-up  Area,2006,Ready To Move,999.0,47
9834,93.5,1700,Super built-up  Area,2012,18-Jul,34.0,76
9835,150.0,2200,Plot  Area,2022,Ready To Move,1152.0,69
9836,105.0,1595,Super built-up  Area,2000,Ready To Move,20.0,41
9837,100.0,1480,Super built-up  Area,2014,15-Nov,54.0,68
9838,95.0,1092,Plot  Area,2012,Ready To Move,915.0,17
9839,245.0,1866,Super built-up  Area,2022,19-Sep,136.0,36
9840,390.0,3895,Super built-up  Area,2020,Ready To Move,27.0,73
9841,115.0,1683,Super built-up  Area,2002,Ready To Move,282.0,23
9842,22.34,545,Super built-up  Area,2007,Ready To Move,63.0,27
9843,73.0,1340,Super built-up  Area,2016,Ready To Move,547.0,20
9844,53.0,1100,Built-up  Area,2015,21-Dec,986.0,52
9845,200.0,2000,Plot  Area,2011,Ready To Move,82.0,17
9846,56.0,1185,Super built-up  Area,2000,Ready To Move,5.0,12
9847,27.68,1025,Super built-up  Area,2009,18-Aug,72.0,32
9848,95.0,1730,Super built-up  Area,2020,Ready To Move,53.0,25
9849,88.6,1450,Super built-up  Area,2013,19-Sep,54.0,36
9850,110.0,1862,Super built-up  Area,2009,Ready To Move,34.0,20
9851,578.0,4000,Plot  Area,2016,Ready To Move,34.0,49
9852,180.0,2430,Built-up  Area,2019,Ready To Move,167.0,45
9853,40.55,783 - 943,Super built-up  Area,2020,20-Sep,231.0,42
9854,50.0,1170,Super built-up  Area,2020,Ready To Move,1153.0,96
9855,50.0,1075,Super built-up  Area,2000,Ready To Move,329.0,43
9856,34.0,1060,Super built-up  Area,2010,Ready To Move,319.0,80
9857,32.0,850,Super built-up  Area,2018,17-Jun,12.0,90
9858,45.9,935,Super built-up  Area,2022,Ready To Move,548.0,99
9859,86.0,1905,Built-up  Area,2017,Ready To Move,165.0,91
9860,300.0,2000,Built-up  Area,2001,Ready To Move,908.0,11
9861,47.0,1125,Super built-up  Area,2008,Ready To Move,2.0,26
9862,75.0,600,Plot  Area,2003,Ready To Move,170.0,87
9863,105.0,1500,Built-up  Area,2020,Ready To Move,284.0,45
9864,85.0,1725,Built-up  Area,2015,Ready To Move,209.0,60
9865,36.0,1120,Super built-up  Area,2006,Ready To Move,725.0,9
9866,75.0,1750,Super built-up  Area,2022,Ready To Move,233.0,43
9867,77.0,2000,Super built-up  Area,2003,18-Jul,10.0,83
9868,98.0,1745,Built-up  Area,2022,Ready To Move,136.0,89
9869,95.0,750,Plot  Area,2011,Ready To Move,761.0,35
9870,55.25,1270,Super built-up  Area,2006,Ready To Move,2.0,90
9871,420.0,5384,Super built-up  Area,2021,Ready To Move,408.0,42
9872,72.0,1180,Super built-up  Area,2010,Ready To Move,356.0,96
9873,75.0,1130,Built-up  Area,2012,Ready To Move,993.0,56
9874,197.0,2774,Super built-up  Area,2009,18-Dec,6.0,54
9875,95.0,1723,Super built-up  Area,2013,Ready To Move,200.0,21
9876,70.5,1175,Built-up  Area,2000,Ready To Move,13.0,73
9877,112.0,1607,Super built-up  Area,2004,Ready To Move,230.0,60
9878,62.0,1334,Built-up  Area,2002,18-May,705.0,94
9879,130.0,2800,Built-up  Area,2002,Ready To Move,88.0,78
9880,128.0,1138,Super built-up  Area,2022,19-Mar,21.0,27
9881,70.0,1113,Super built-up  Area,2003,19-Dec,492.0,24
9882,58.0,1300,Built-up  Area,2007,Ready To Move,170.0,10
9883,350.0,2400,Plot  Area,2012,Ready To Move,474.0,23
9884,60.0,1200,Built-up  Area,2002,Ready To Move,356.0,66
9885,190.0,1900,Super built-up  Area,2003,Ready To Move,1154.0,45
9886,559.0,5150,Super built-up  Area,2019,Ready To Move,171.0,82
9887,290.0,1200,Plot  Area,2003,Ready To Move,244.0,14
9888,234.0,2956,Super built-up  Area,2014,18-Dec,5.0,85
9889,165.0,1100,Plot  Area,2010,Ready To Move,43.0,89
9890,97.0,1398,Super built-up  Area,2014,18-May,126.0,11
9891,66.0,1152,Plot  Area,2010,Ready To Move,299.0,28
9892,325.0,1200,Plot  Area,2007,Ready To Move,837.0,4
9893,44.95,1110,Super built-up  Area,2004,Ready To Move,115.0,32
9894,47.0,1116,Built-up  Area,2009,Ready To Move,100.0,13
9895,33.84,1061,Super built-up  Area,2018,Ready To Move,399.0,37
9896,86.8,620,Super built-up  Area,2003,Ready To Move,81.0,98
9897,52.0,1300,Super built-up  Area,2012,Ready To Move,10.0,69
9898,57.0,1270,Built-up  Area,2013,Ready To Move,26.0,18
9899,50.0,966,Super built-up  Area,2014,18-Apr,75.0,48
9900,110.0,1200,Plot  Area,2014,Ready To Move,483.0,91
9901,249.0,1320,Plot  Area,2007,Ready To Move,248.0,81
9902,297.0,3596,Super built-up  Area,2018,Ready To Move,408.0,27
9903,131.0,1630,Super built-up  Area,2013,18-May,1155.0,73
9904,72.0,600,Super built-up  Area,2006,Ready To Move,921.0,4
9905,60.0,600,Plot  Area,2000,Ready To Move,1156.0,32
9906,65.0,1202,Super built-up  Area,2015,Ready To Move,246.0,23
9907,250.0,1200,Plot  Area,2006,Ready To Move,1065.0,89
9908,80.0,1300,Built-up  Area,2020,Ready To Move,171.0,31
9909,330.0,1200,Plot  Area,2003,Ready To Move,2.0,20
9910,70.0,1360,Super built-up  Area,2011,Ready To Move,24.0,38
9911,69.18,1155,Super built-up  Area,2000,Ready To Move,54.0,71
9912,310.0,2378,Super built-up  Area,2013,Ready To Move,310.0,43
9913,38.0,1011,Super built-up  Area,2004,Ready To Move,102.0,66
9914,72.0,1203,Built-up  Area,2003,Ready To Move,36.0,98
9915,113.0,1645,Super built-up  Area,2013,19-Dec,27.0,38
9916,50.0,1364,Super built-up  Area,2008,Ready To Move,155.0,57
9917,36.0,1200,Plot  Area,2019,19-Jan,217.0,30
9918,41.0,1050,Built-up  Area,2018,Ready To Move,398.0,23
9919,66.0,1365,Super built-up  Area,2013,Ready To Move,4.0,80
9920,70.0,1252,Super built-up  Area,2005,Ready To Move,164.0,44
9921,65.0,1221,Super built-up  Area,2014,Ready To Move,164.0,18
9922,58.0,1065,Built-up  Area,2019,Ready To Move,126.0,37
9923,55.25,1270,Super built-up  Area,2006,Ready To Move,2.0,43
9924,45.0,1032,Built-up  Area,2008,Ready To Move,356.0,0
9925,325.0,2900,Super built-up  Area,2000,Ready To Move,434.0,66
9926,69.0,1515,Super built-up  Area,2000,Ready To Move,554.0,35
9927,52.0,1427,Super built-up  Area,2010,Ready To Move,186.0,89
9928,50.0,940,Super built-up  Area,2020,Ready To Move,134.0,58
9929,95.0,800,Plot  Area,2010,18-Mar,266.0,41
9930,80.0,1460,Super built-up  Area,2005,Ready To Move,209.0,49
9931,175.0,2275,Super built-up  Area,2014,Ready To Move,34.0,52
9932,90.0,1522,Super built-up  Area,2012,21-Sep,170.0,71
9933,380.0,3210,Plot  Area,2004,19-Jan,595.0,73
9934,42.67,1185,Super built-up  Area,2015,Ready To Move,20.0,99
9935,275.0,5425,Super built-up  Area,2008,Ready To Move,1157.0,83
9936,125.0,1800,Built-up  Area,2014,Ready To Move,282.0,53
9937,44.0,940,Super built-up  Area,2011,17-May,30.0,20
9938,135.0,1200,Plot  Area,2009,Ready To Move,531.0,11
9939,71.0,1530,Super built-up  Area,2020,Ready To Move,8.0,69
9940,48.0,1050,Built-up  Area,2004,Ready To Move,459.0,16
9941,49.0,929,Super built-up  Area,2010,Ready To Move,252.0,47
9942,145.0,3750,Built-up  Area,2021,Ready To Move,258.0,26
9943,75.0,1530,Super built-up  Area,2015,Ready To Move,5.0,4
9944,48.0,900,Plot  Area,2018,Ready To Move,1158.0,36
9945,34.22,978,Super built-up  Area,2015,Ready To Move,303.0,24
9946,345.0,4041,Built-up  Area,2016,Ready To Move,364.0,31
9947,43.82,770,Super built-up  Area,2008,Ready To Move,230.0,91
9948,55.0,1066,Built-up  Area,2000,Ready To Move,58.0,66
9949,28.0,635,Super built-up  Area,2002,Ready To Move,24.0,53
9950,45.0,1015,Super built-up  Area,2000,Ready To Move,5.0,99
9951,54.05,1175,Built-up  Area,2016,Ready To Move,27.0,20
9952,130.0,1200,Plot  Area,2014,Ready To Move,284.0,79
9953,50.0,1188,Super built-up  Area,2008,18-May,245.0,5
9954,700.0,2400,Plot  Area,2012,Ready To Move,312.0,35
9955,25.0,620,Super built-up  Area,2011,19-Oct,1159.0,40
9956,75.0,1210,Built-up  Area,2012,Ready To Move,121.0,7
9957,90.0,1000,Plot  Area,2003,18-Apr,111.0,89
9958,99.0,1500,Super built-up  Area,2001,Ready To Move,7.0,98
9959,190.0,1800,Plot  Area,2021,Ready To Move,24.0,34
9960,43.66,1185,Super built-up  Area,2015,Ready To Move,20.0,19
9961,130.0,1600,Built-up  Area,2010,Ready To Move,253.0,49
9962,28.0,1100,Super built-up  Area,2005,Ready To Move,11.0,73
9963,69.23,1300,Super built-up  Area,2017,Ready To Move,26.0,35
9964,68.0,1100,Super built-up  Area,2008,Ready To Move,64.0,37
9965,28.93,860,Super built-up  Area,2002,19-Apr,230.0,33
9966,64.0,1007,Super built-up  Area,2006,18-Jun,126.0,62
9967,48.0,1100,Super built-up  Area,2017,Ready To Move,82.0,28
9968,38.0,1187,Super built-up  Area,2010,Ready To Move,5.0,24
9969,72.0,1150,Super built-up  Area,2004,Ready To Move,301.0,70
9970,252.0,2400,Super built-up  Area,2022,Ready To Move,115.0,77
9971,41.94,1180,Super built-up  Area,2018,18-Apr,1160.0,15
9972,85.2,1820,Super built-up  Area,2004,Ready To Move,140.0,0
9973,180.0,1200,Plot  Area,2011,Ready To Move,930.0,42
9974,775.0,2400,Plot  Area,2002,Ready To Move,419.0,17
9975,246.0,3628,Super built-up  Area,2016,Ready To Move,38.0,25
9976,70.0,1430,Built-up  Area,2019,Ready To Move,363.0,58
9977,40.0,700,Super built-up  Area,2011,21-Jan,29.0,25
9978,70.0,1200,Plot  Area,2009,Ready To Move,394.0,67
9979,40.77,1165,Super built-up  Area,2014,20-Dec,167.0,84
9980,118.0,1569,Super built-up  Area,2014,Ready To Move,215.0,56
9981,95.0,1950,Super built-up  Area,2015,Ready To Move,595.0,54
9982,70.0,1200,Plot  Area,2016,Ready To Move,1161.0,0
9983,125.0,2437,Super built-up  Area,2003,Ready To Move,355.0,72
9984,46.7,950,Super built-up  Area,2010,Ready To Move,8.0,89
9985,115.0,1685,Built-up  Area,2018,18-Jul,21.0,12
9986,205.0,3270,Super built-up  Area,2020,Ready To Move,372.0,44
9987,110.0,1314,Super built-up  Area,2019,Ready To Move,34.0,16
9988,40.0,1250,Super built-up  Area,2022,18-May,339.0,41
9989,68.0,1130,Built-up  Area,2007,Ready To Move,1162.0,76
9990,122.0,1200,Plot  Area,2012,Ready To Move,646.0,4
9991,160.0,890,Plot  Area,2008,Ready To Move,227.0,68
9992,95.0,857,Plot  Area,2014,Ready To Move,1163.0,86
9993,145.0,2247,Super built-up  Area,2011,Ready To Move,5.0,81
9994,85.0,1550,Super built-up  Area,2002,Ready To Move,8.0,95
9995,100.0,1715,Super built-up  Area,2013,Ready To Move,231.0,99
9996,53.0,1053,Super built-up  Area,2017,Ready To Move,54.0,64
9997,50.0,1200,Plot  Area,2001,Ready To Move,43.0,55
9998,230.0,1800,Plot  Area,2013,Ready To Move,353.0,74
9999,97.0,2400,Built-up  Area,2009,Ready To Move,284.0,91
