purchase_id,purchase_date,ownership_percentage,buyer_id,property_id
10990,9-23-2022,0.89,20,10990
10991,3-6-2016,0.78,50,10991
10992,5-5-2000,0.57,94,10992
10993,3-30-2011,0.69,46,10993
10994,7-17-2003,0.75,81,10994
10995,9-7-2025,0.64,26,10995
10996,1-10-2022,0.7,84,10996
10997,1-21-2025,0.84,87,10997
10998,5-26-2005,0.84,24,10998
10999,8-2-2012,0.63,80,10999
11000,12-30-2002,0.76,99,11000
11001,12-15-2021,0.65,5,11001
11002,6-6-2013,0.74,18,11002
11003,1-13-2002,0.68,42,11003
11004,11-11-2004,0.94,20,11004
11005,2-8-2005,0.64,47,11005
11006,11-9-2000,1.0,34,11006
11007,3-22-2024,0.54,23,11007
11008,12-29-2021,0.84,7,11008
11009,5-14-2009,0.57,62,11009
11010,8-21-2020,0.54,27,11010
11011,1-6-2006,0.65,30,11011
11012,11-16-2024,0.62,88,11012
11013,10-6-2000,0.5,51,11013
11014,12-26-2022,0.91,6,11014
11015,9-14-2003,1.0,75,11015
11016,9-6-2017,0.68,15,11016
11017,8-20-2000,1.0,94,11017
11018,4-17-2002,0.86,27,11018
11019,2-6-2011,0.67,96,11019
11020,2-7-2018,0.65,64,11020
11021,3-23-2006,0.97,4,11021
11022,4-16-2022,0.77,66,11022
11023,12-24-2022,1.0,74,11023
11024,11-25-2001,0.86,50,11024
11025,2-10-2020,0.51,17,11025
11026,12-13-2007,0.89,19,11026
11027,3-18-2002,0.57,93,11027
11028,8-5-2007,0.56,73,11028
11029,7-20-2002,0.93,84,11029
11030,9-15-2002,0.78,86,11030
11031,7-16-2023,0.69,14,11031
11032,7-27-2005,0.98,29,11032
11033,5-22-2010,0.62,4,11033
11034,9-11-2020,0.58,93,11034
11035,9-1-2025,0.77,39,11035
11036,7-18-2004,0.88,98,11036
11037,7-7-2014,0.91,16,11037
11038,11-14-2001,0.99,52,11038
11039,3-23-2019,0.77,85,11039
11040,5-28-2001,0.68,0,11040
11041,12-14-2002,0.55,93,11041
11042,3-26-2012,0.91,80,11042
11043,6-29-2009,0.91,5,11043
11044,3-19-2001,0.57,76,11044
11045,1-17-2003,0.54,11,11045
11046,12-1-2016,0.7,43,11046
11047,12-11-2021,0.86,31,11047
11048,8-25-2024,0.8,94,11048
11049,6-6-2017,0.91,58,11049
11050,3-24-2024,0.87,54,11050
11051,1-9-2012,0.64,97,11051
11052,10-21-2021,0.5,18,11052
11053,4-29-2025,0.74,89,11053
11054,7-4-2011,0.92,9,11054
11055,11-16-2009,0.94,17,11055
11056,8-16-2000,0.53,35,11056
11057,6-30-2005,0.66,17,11057
11058,12-21-2020,0.57,59,11058
11059,9-6-2021,0.73,73,11059
11060,6-11-2005,0.97,31,11060
11061,4-25-2025,0.51,69,11061
11062,5-17-2005,0.99,9,11062
11063,2-4-2003,0.58,7,11063
11064,8-1-2017,0.87,43,11064
11065,2-23-2012,0.99,29,11065
11066,11-16-2017,0.72,29,11066
11067,6-23-2022,0.6,99,11067
11068,11-21-2006,0.83,49,11068
11069,1-26-2024,1.0,21,11069
11070,4-12-2011,0.77,73,11070
11071,9-22-2011,0.54,85,11071
11072,6-3-2013,0.68,50,11072
11073,4-16-2025,0.52,22,11073
11074,6-18-2013,0.59,45,11074
11075,2-20-2015,0.85,15,11075
11076,4-9-2020,0.54,74,11076
11077,7-12-2008,0.81,78,11077
11078,9-2-2021,0.58,10,11078
11079,5-30-2022,0.71,47,11079
11080,10-3-2008,0.53,98,11080
11081,1-29-2010,0.64,8,11081
11082,4-22-2015,0.69,60,11082
11083,7-27-2008,0.89,8,11083
11084,2-19-2019,0.95,59,11084
11085,11-15-2018,0.68,54,11085
11086,6-27-2017,0.54,96,11086
11087,9-5-2009,0.86,83,11087
11088,2-29-2016,0.82,18,11088
11089,2-4-2021,0.82,47,11089
11090,3-15-2019,0.93,40,11090
11091,5-6-2004,0.84,38,11091
11092,5-15-2001,0.62,54,11092
11093,10-24-2009,0.86,20,11093
11094,11-5-2001,0.87,22,11094
11095,5-26-2025,0.52,3,11095
11096,11-5-2024,0.54,39,11096
11097,5-18-2004,0.89,38,11097
11098,2-12-2007,0.57,73,11098
11099,8-1-2011,0.65,54,11099
11100,4-22-2000,0.88,31,11100
11101,5-3-2018,0.84,1,11101
11102,3-8-2019,0.82,41,11102
11103,4-9-2011,0.86,41,11103
11104,5-18-2010,0.57,15,11104
11105,12-16-2012,0.64,43,11105
11106,11-12-2018,0.77,4,11106
11107,9-23-2003,0.5,37,11107
11108,3-14-2007,0.8,19,11108
11109,3-24-2003,0.75,95,11109
11110,11-5-2019,0.63,41,11110
11111,2-22-2016,0.79,19,11111
11112,1-14-2004,0.5,52,11112
11113,4-2-2015,0.6,26,11113
11114,3-1-2023,0.9,85,11114
11115,10-19-2010,0.89,74,11115
11116,8-12-2023,0.52,88,11116
11117,1-10-2011,0.95,99,11117
11118,9-5-2002,0.95,2,11118
11119,7-12-2021,0.66,88,11119
11120,6-10-2007,0.64,10,11120
11121,5-9-2005,0.79,61,11121
11122,2-21-2015,0.57,88,11122
11123,9-26-2021,0.94,95,11123
11124,1-7-2013,0.99,0,11124
11125,10-17-2005,0.52,79,11125
11126,3-7-2021,0.89,75,11126
11127,12-2-2011,0.68,2,11127
11128,8-7-2017,0.94,60,11128
11129,12-16-2004,0.96,36,11129
11130,2-30-2009,0.89,61,11130
11131,11-12-2011,0.87,94,11131
11132,3-14-2001,0.75,7,11132
11133,9-9-2002,0.87,69,11133
11134,5-2-2001,0.95,3,11134
11135,11-25-2013,0.77,19,11135
11136,3-9-2013,0.73,19,11136
11137,6-3-2015,0.5,13,11137
11138,5-1-2005,0.8,88,11138
11139,7-6-2019,0.94,3,11139
11140,8-14-2017,0.94,13,11140
11141,4-6-2023,0.85,51,11141
11142,5-25-2017,0.87,96,11142
11143,3-9-2017,0.7,79,11143
11144,1-22-2025,0.82,62,11144
11145,2-29-2007,0.74,37,11145
11146,6-15-2001,0.59,90,11146
11147,8-23-2004,0.63,6,11147
11148,5-30-2019,0.51,88,11148
11149,1-11-2008,0.69,37,11149
11150,11-5-2025,0.52,34,11150
11151,10-15-2011,0.77,91,11151
11152,1-8-2010,0.61,99,11152
11153,4-19-2007,0.51,46,11153
11154,1-14-2010,0.53,71,11154
11155,2-23-2025,0.69,77,11155
11156,9-9-2005,0.63,22,11156
11157,2-5-2019,0.77,36,11157
11158,5-10-2011,0.98,16,11158
11159,5-27-2005,0.54,74,11159
11160,1-10-2008,0.84,18,11160
11161,7-13-2004,1.0,1,11161
11162,3-22-2005,0.79,89,11162
11163,6-22-2014,0.52,56,11163
11164,4-14-2005,0.53,78,11164
11165,2-18-2003,0.75,99,11165
11166,4-15-2000,0.63,69,11166
11167,6-20-2004,0.64,9,11167
11168,7-29-2017,0.89,88,11168
11169,1-6-2006,0.57,94,11169
11170,10-24-2000,0.51,70,11170
11171,11-20-2001,0.57,64,11171
11172,1-22-2021,0.69,4,11172
11173,2-8-2002,0.54,58,11173
11174,5-20-2000,0.61,70,11174
11175,10-8-2000,0.55,56,11175
11176,12-17-2005,0.79,53,11176
11177,11-5-2003,0.51,80,11177
11178,12-8-2015,0.84,70,11178
11179,1-12-2010,0.52,12,11179
11180,12-12-2005,0.64,99,11180
11181,10-7-2008,0.8,83,11181
11182,9-16-2017,0.99,79,11182
11183,2-20-2002,0.77,62,11183
11184,5-8-2015,0.9,15,11184
11185,12-11-2021,0.98,57,11185
11186,4-14-2006,0.82,23,11186
11187,4-5-2010,0.99,39,11187
11188,4-11-2012,0.94,61,11188
11189,11-7-2015,0.74,64,11189
11190,7-29-2025,0.93,12,11190
11191,7-9-2022,0.98,87,11191
11192,3-21-2016,0.54,53,11192
11193,1-30-2006,0.56,53,11193
11194,8-28-2009,0.87,66,11194
11195,11-28-2007,0.64,53,11195
11196,5-15-2001,0.78,35,11196
11197,9-18-2002,0.99,79,11197
11198,4-15-2018,0.98,34,11198
11199,9-19-2011,0.87,65,11199
11200,10-28-2001,0.52,68,11200
11201,3-12-2009,0.58,49,11201
11202,8-15-2023,0.59,36,11202
11203,10-18-2009,0.8,75,11203
11204,1-14-2025,0.91,13,11204
11205,8-11-2002,0.86,77,11205
11206,4-12-2025,0.56,33,11206
11207,3-19-2017,0.83,78,11207
11208,2-22-2005,0.63,25,11208
11209,3-4-2008,0.99,12,11209
11210,4-29-2001,0.5,57,11210
11211,6-5-2017,0.99,88,11211
11212,11-16-2011,0.98,4,11212
11213,5-10-2007,0.56,51,11213
11214,3-24-2025,0.63,24,11214
11215,8-17-2022,0.51,19,11215
11216,2-1-2007,0.98,46,11216
11217,2-15-2004,0.96,89,11217
11218,5-29-2017,0.77,21,11218
11219,4-25-2011,0.98,4,11219
11220,6-21-2022,0.5,5,11220
11221,1-14-2009,0.65,15,11221
11222,3-20-2014,0.66,72,11222
11223,5-1-2007,0.53,74,11223
11224,2-14-2013,0.97,33,11224
11225,11-7-2018,0.78,56,11225
11226,1-18-2009,0.79,32,11226
11227,7-29-2006,0.52,84,11227
11228,5-23-2018,0.8,62,11228
11229,10-24-2001,0.71,55,11229
11230,3-18-2008,0.84,64,11230
11231,1-5-2013,0.53,42,11231
11232,10-26-2011,0.72,77,11232
11233,5-3-2010,0.97,61,11233
11234,2-3-2015,0.87,10,11234
11235,3-7-2005,0.51,63,11235
11236,6-19-2008,0.63,41,11236
11237,2-17-2012,0.9,76,11237
11238,1-14-2001,0.73,77,11238
11239,9-12-2007,0.72,18,11239
11240,10-22-2001,0.84,95,11240
11241,11-9-2017,0.91,15,11241
11242,9-25-2010,0.99,5,11242
11243,11-4-2009,0.76,98,11243
11244,6-19-2017,0.92,67,11244
11245,2-29-2006,0.88,39,11245
11246,7-1-2022,0.56,15,11246
11247,3-16-2012,0.79,66,11247
11248,7-24-2007,0.88,11,11248
11249,9-2-2014,0.63,19,11249
11250,6-26-2014,1.0,69,11250
11251,6-24-2017,0.83,55,11251
11252,12-24-2014,0.56,92,11252
11253,8-7-2024,0.77,77,11253
11254,5-20-2011,0.68,36,11254
11255,2-7-2016,0.99,37,11255
11256,10-29-2009,0.76,70,11256
11257,5-16-2011,0.72,48,11257
11258,2-30-2013,0.75,19,11258
11259,4-24-2001,0.71,94,11259
11260,9-30-2022,0.56,45,11260
11261,3-30-2003,0.75,16,11261
11262,10-29-2024,0.82,79,11262
11263,2-12-2011,0.93,35,11263
11264,2-6-2001,0.77,85,11264
11265,5-2-2021,0.7,45,11265
11266,11-2-2009,0.89,64,11266
11267,4-16-2005,0.89,54,11267
11268,6-24-2022,0.86,90,11268
11269,1-6-2008,0.58,69,11269
11270,9-19-2000,0.65,92,11270
11271,3-16-2007,0.6,93,11271
11272,8-13-2011,0.89,4,11272
11273,4-18-2010,0.66,40,11273
11274,10-5-2011,0.87,25,11274
11275,9-22-2001,0.81,63,11275
11276,3-6-2018,0.5,20,11276
11277,6-18-2005,0.57,90,11277
11278,10-16-2017,0.69,8,11278
11279,5-7-2017,0.69,60,11279
11280,2-27-2004,0.95,67,11280
11281,4-22-2005,0.57,59,11281
11282,8-2-2018,0.5,17,11282
11283,6-26-2001,0.68,8,11283
11284,7-22-2021,0.7,16,11284
11285,7-16-2013,0.74,47,11285
11286,8-21-2009,0.7,71,11286
11287,5-6-2007,0.61,98,11287
11288,3-4-2025,0.85,36,11288
11289,1-23-2019,0.57,68,11289
11290,9-11-2008,0.53,54,11290
11291,10-23-2007,0.59,18,11291
11292,11-22-2003,0.7,64,11292
11293,8-26-2001,0.69,54,11293
11294,7-22-2000,0.55,51,11294
11295,5-12-2008,0.92,7,11295
11296,11-20-2018,0.5,65,11296
11297,7-16-2019,0.72,17,11297
11298,6-21-2014,0.58,9,11298
11299,10-18-2010,0.76,52,11299
11300,5-23-2023,0.64,78,11300
11301,4-14-2023,0.53,53,11301
11302,8-16-2003,0.52,5,11302
11303,9-4-2025,0.61,31,11303
11304,2-27-2021,0.75,38,11304
11305,1-14-2009,0.75,26,11305
11306,8-27-2005,0.89,72,11306
11307,9-27-2023,0.9,76,11307
11308,1-2-2022,0.88,49,11308
11309,1-7-2012,0.83,83,11309
11310,3-27-2024,0.72,99,11310
11311,1-23-2006,0.64,38,11311
11312,11-15-2021,0.55,67,11312
11313,11-27-2001,0.59,77,11313
11314,3-24-2017,0.95,48,11314
11315,4-28-2014,0.74,83,11315
11316,12-2-2022,0.83,23,11316
11317,11-13-2004,0.64,15,11317
11318,7-2-2013,0.97,3,11318
11319,7-20-2014,0.67,49,11319
11320,5-9-2023,0.62,37,11320
11321,7-28-2000,0.88,93,11321
11322,1-18-2009,0.71,11,11322
11323,9-5-2003,0.86,82,11323
11324,1-11-2011,0.6,63,11324
11325,1-3-2007,0.78,16,11325
11326,11-21-2006,0.75,4,11326
11327,1-28-2016,0.92,68,11327
11328,12-26-2011,0.78,14,11328
11329,1-15-2024,0.69,35,11329
11330,3-21-2019,0.87,19,11330
11331,1-14-2011,0.65,14,11331
11332,2-2-2002,0.85,42,11332
11333,6-23-2011,0.5,58,11333
11334,3-29-2011,0.97,29,11334
11335,6-9-2000,0.54,45,11335
11336,9-12-2008,0.52,33,11336
11337,5-15-2006,0.61,49,11337
11338,2-15-2005,0.83,84,11338
11339,7-22-2010,0.81,33,11339
11340,11-19-2011,0.87,83,11340
11341,8-5-2010,0.85,39,11341
11342,6-22-2020,0.57,87,11342
11343,12-8-2024,0.93,35,11343
11344,10-9-2013,0.8,11,11344
11345,3-22-2013,0.68,72,11345
11346,9-14-2002,0.94,35,11346
11347,11-7-2014,0.66,30,11347
11348,7-2-2021,0.85,46,11348
11349,6-17-2002,0.68,74,11349
11350,12-8-2008,0.87,81,11350
11351,6-19-2005,0.89,22,11351
11352,9-17-2023,0.8,53,11352
11353,9-28-2018,0.77,83,11353
11354,10-14-2003,0.94,35,11354
11355,2-1-2006,0.83,99,11355
11356,4-7-2025,1.0,20,11356
11357,5-25-2003,0.62,17,11357
11358,10-1-2014,0.6,52,11358
11359,12-26-2023,0.86,25,11359
11360,2-10-2015,0.94,74,11360
11361,2-4-2011,0.89,75,11361
11362,3-16-2025,0.52,17,11362
11363,9-22-2020,0.59,17,11363
11364,12-30-2021,0.5,27,11364
11365,5-19-2008,0.58,59,11365
11366,9-21-2012,0.56,54,11366
11367,4-26-2008,0.75,3,11367
11368,7-11-2009,0.88,88,11368
11369,5-26-2024,0.77,73,11369
11370,10-2-2010,0.83,5,11370
11371,11-2-2002,0.86,32,11371
11372,9-30-2004,0.89,35,11372
11373,5-9-2015,0.58,33,11373
11374,1-30-2007,0.64,8,11374
11375,8-20-2020,0.78,14,11375
11376,11-6-2002,0.71,99,11376
11377,9-7-2020,0.63,16,11377
11378,6-16-2010,0.53,23,11378
11379,10-8-2015,0.52,15,11379
11380,4-3-2017,0.91,42,11380
11381,10-18-2014,0.81,50,11381
11382,5-5-2011,0.62,80,11382
11383,12-29-2021,0.64,58,11383
11384,4-29-2018,0.99,34,11384
11385,8-20-2007,0.53,82,11385
11386,9-5-2023,0.64,72,11386
11387,8-15-2017,0.59,12,11387
11388,4-18-2021,0.77,77,11388
11389,3-14-2006,0.64,37,11389
11390,7-12-2015,0.99,7,11390
11391,11-18-2000,0.96,69,11391
11392,7-29-2000,0.51,26,11392
11393,9-24-2010,0.97,16,11393
11394,12-18-2020,0.82,46,11394
11395,5-26-2013,0.54,46,11395
11396,8-14-2004,0.6,80,11396
11397,10-5-2012,0.96,18,11397
11398,2-7-2018,0.92,67,11398
11399,4-22-2012,0.8,38,11399
11400,3-7-2006,0.96,51,11400
11401,3-19-2022,0.68,73,11401
11402,8-9-2021,0.8,10,11402
11403,2-29-2021,0.62,5,11403
11404,11-28-2018,0.52,1,11404
11405,3-24-2003,0.81,85,11405
11406,12-26-2006,0.56,2,11406
11407,1-26-2010,0.97,62,11407
11408,2-21-2004,0.82,7,11408
11409,4-19-2015,0.81,49,11409
11410,12-30-2018,0.71,58,11410
11411,4-22-2013,0.66,85,11411
11412,3-22-2019,0.55,23,11412
11413,11-8-2017,0.68,34,11413
11414,10-14-2025,0.83,54,11414
11415,6-21-2015,0.7,22,11415
11416,7-6-2025,0.93,25,11416
11417,12-3-2012,0.53,93,11417
11418,4-2-2013,0.55,51,11418
11419,1-16-2021,0.79,47,11419
11420,9-6-2009,0.75,89,11420
11421,7-15-2023,0.69,19,11421
11422,10-4-2004,0.94,25,11422
11423,12-2-2008,0.79,40,11423
11424,3-17-2021,0.82,19,11424
11425,3-24-2022,0.99,13,11425
11426,9-28-2013,0.54,39,11426
11427,7-19-2020,0.8,47,11427
11428,12-9-2008,0.9,86,11428
11429,3-5-2015,0.9,2,11429
11430,12-13-2014,0.64,80,11430
11431,9-10-2010,0.6,29,11431
11432,6-17-2015,0.71,66,11432
11433,9-8-2025,0.91,68,11433
11434,3-7-2006,0.58,85,11434
11435,1-23-2016,0.93,59,11435
11436,10-27-2019,0.82,17,11436
11437,3-21-2024,0.68,5,11437
11438,4-23-2014,0.65,88,11438
11439,7-8-2007,0.55,95,11439
11440,9-23-2009,0.79,57,11440
11441,9-24-2001,0.9,7,11441
11442,2-20-2006,0.5,15,11442
11443,3-9-2002,0.71,89,11443
11444,2-13-2015,0.56,28,11444
11445,8-12-2012,0.69,30,11445
11446,1-18-2020,0.89,82,11446
11447,3-27-2023,0.56,84,11447
11448,4-30-2012,0.82,46,11448
11449,7-9-2016,0.92,79,11449
11450,5-6-2000,0.95,74,11450
11451,4-25-2004,0.76,55,11451
11452,10-18-2010,0.71,1,11452
11453,11-24-2007,0.63,10,11453
11454,11-18-2019,0.89,0,11454
11455,8-12-2018,0.8,56,11455
11456,8-20-2020,0.83,49,11456
11457,3-25-2014,0.97,83,11457
11458,5-21-2021,0.51,11,11458
11459,2-1-2019,0.56,20,11459
11460,6-26-2001,0.63,87,11460
11461,3-6-2014,0.89,77,11461
11462,7-22-2005,0.75,85,11462
11463,8-7-2017,0.5,5,11463
11464,10-19-2021,0.52,31,11464
11465,12-12-2022,1.0,87,11465
11466,12-20-2006,0.75,28,11466
11467,11-28-2012,0.87,88,11467
11468,12-2-2021,0.98,44,11468
11469,2-10-2017,0.96,93,11469
11470,7-10-2025,0.89,90,11470
11471,6-24-2017,0.89,52,11471
11472,6-12-2020,0.52,33,11472
11473,7-11-2008,0.75,49,11473
11474,1-13-2019,0.53,55,11474
11475,2-15-2003,0.84,75,11475
11476,2-19-2021,0.62,33,11476
11477,1-13-2024,0.77,2,11477
11478,11-9-2014,0.6,62,11478
11479,8-28-2019,0.76,82,11479
11480,9-3-2003,0.68,35,11480
11481,4-14-2004,0.61,62,11481
11482,2-20-2009,0.62,77,11482
11483,8-29-2014,0.64,80,11483
11484,2-27-2022,0.65,88,11484
11485,3-3-2002,0.97,25,11485
11486,12-23-2001,0.97,99,11486
11487,2-16-2003,0.74,35,11487
11488,6-17-2006,0.96,23,11488
11489,8-10-2019,0.65,85,11489
11490,10-24-2008,0.54,22,11490
11491,6-16-2007,1.0,26,11491
11492,12-11-2025,1.0,24,11492
11493,3-15-2002,0.89,12,11493
11494,12-28-2005,0.85,89,11494
11495,6-15-2024,0.85,13,11495
11496,5-21-2022,0.86,43,11496
11497,11-29-2006,0.97,35,11497
11498,5-8-2014,0.67,15,11498
11499,7-29-2001,0.62,97,11499
11500,2-16-2003,0.91,63,11500
11501,5-18-2013,0.8,84,11501
11502,10-8-2003,0.5,6,11502
11503,2-20-2002,0.67,75,11503
11504,11-5-2015,0.58,15,11504
11505,3-2-2004,0.92,44,11505
11506,12-5-2014,0.94,34,11506
11507,1-16-2024,0.86,19,11507
11508,1-14-2016,0.51,14,11508
11509,2-4-2013,0.88,24,11509
11510,9-10-2016,0.81,27,11510
11511,2-30-2008,0.84,75,11511
11512,8-26-2017,0.61,32,11512
11513,3-7-2024,0.51,99,11513
11514,4-26-2019,0.55,71,11514
11515,5-11-2022,0.88,32,11515
11516,10-12-2003,0.98,66,11516
11517,4-2-2003,0.84,58,11517
11518,2-19-2020,0.93,21,11518
11519,5-13-2001,0.71,7,11519
11520,9-27-2025,0.72,74,11520
11521,1-5-2019,0.89,13,11521
11522,7-8-2021,0.9,54,11522
11523,5-19-2008,0.74,47,11523
11524,5-16-2008,0.57,11,11524
11525,5-8-2018,0.57,90,11525
11526,9-28-2003,0.97,1,11526
11527,2-28-2003,0.64,4,11527
11528,12-2-2003,0.6,95,11528
11529,10-22-2003,0.57,95,11529
11530,7-16-2013,0.54,38,11530
11531,7-20-2019,0.66,74,11531
11532,4-24-2024,0.6,74,11532
11533,2-12-2006,0.93,66,11533
11534,12-15-2025,0.86,88,11534
11535,9-2-2022,0.74,48,11535
11536,3-15-2010,0.51,35,11536
11537,2-10-2018,0.57,34,11537
11538,11-8-2025,0.55,89,11538
11539,1-15-2019,0.56,25,11539
11540,7-20-2025,0.99,98,11540
11541,11-2-2023,0.78,70,11541
11542,3-14-2005,0.93,58,11542
11543,6-6-2014,0.59,35,11543
11544,1-5-2017,0.65,84,11544
11545,9-4-2001,0.95,72,11545
11546,4-3-2012,0.64,67,11546
11547,6-21-2001,0.71,13,11547
11548,1-16-2005,0.94,21,11548
11549,6-23-2004,0.5,40,11549
11550,9-17-2006,0.76,75,11550
11551,4-28-2014,0.88,69,11551
11552,7-5-2024,0.66,91,11552
11553,2-21-2017,0.66,72,11553
11554,5-12-2004,0.89,86,11554
11555,10-30-2006,0.63,29,11555
11556,5-5-2024,0.62,68,11556
11557,3-23-2025,0.82,88,11557
11558,9-18-2021,1.0,66,11558
11559,11-19-2019,0.77,84,11559
11560,8-1-2017,0.6,53,11560
11561,12-30-2016,0.59,10,11561
11562,4-5-2018,0.53,86,11562
11563,1-17-2025,0.62,82,11563
11564,8-14-2008,0.67,9,11564
11565,6-20-2017,0.87,40,11565
11566,1-18-2013,0.72,55,11566
11567,6-1-2021,0.82,61,11567
11568,4-25-2018,0.57,55,11568
11569,7-18-2007,0.73,48,11569
11570,11-24-2008,0.89,46,11570
11571,5-22-2005,0.66,36,11571
11572,5-7-2002,0.99,18,11572
11573,2-11-2011,0.8,46,11573
11574,5-26-2001,0.71,75,11574
11575,12-12-2002,0.87,74,11575
11576,4-22-2023,0.63,86,11576
11577,9-3-2005,0.99,50,11577
11578,12-11-2025,0.65,35,11578
11579,12-3-2022,0.61,59,11579
11580,5-6-2000,0.9,42,11580
11581,10-27-2013,0.57,94,11581
11582,3-27-2004,0.81,71,11582
11583,3-23-2024,1.0,21,11583
11584,8-20-2005,0.9,33,11584
11585,3-13-2011,0.57,11,11585
11586,11-25-2012,0.62,47,11586
11587,6-5-2025,0.78,1,11587
11588,4-26-2009,0.63,65,11588
11589,11-28-2003,0.5,98,11589
11590,3-7-2021,0.79,32,11590
11591,2-3-2021,0.68,81,11591
11592,5-30-2024,0.61,51,11592
11593,11-5-2025,0.87,58,11593
11594,10-21-2004,0.65,33,11594
11595,7-10-2002,0.55,15,11595
11596,9-8-2019,0.93,32,11596
11597,9-20-2006,0.51,4,11597
11598,1-17-2024,0.94,46,11598
11599,1-28-2004,0.69,84,11599
11600,5-7-2011,0.87,99,11600
11601,9-20-2020,0.79,25,11601
11602,9-12-2012,0.96,90,11602
11603,3-6-2010,0.78,51,11603
11604,5-16-2012,0.88,63,11604
11605,4-10-2001,0.56,0,11605
11606,10-17-2001,0.75,86,11606
11607,12-28-2008,0.71,73,11607
11608,2-13-2001,0.99,3,11608
11609,10-20-2016,0.56,39,11609
11610,8-11-2013,0.53,6,11610
11611,11-1-2010,0.79,15,11611
11612,3-5-2019,0.56,35,11612
11613,10-9-2020,0.97,24,11613
11614,9-15-2013,0.85,34,11614
11615,8-2-2018,0.66,20,11615
11616,9-10-2006,0.62,68,11616
11617,10-18-2004,0.6,61,11617
11618,9-12-2020,0.51,95,11618
11619,5-6-2006,0.89,78,11619
11620,3-24-2010,0.51,5,11620
11621,7-8-2017,0.57,76,11621
11622,6-28-2006,0.77,58,11622
11623,12-6-2018,0.6,29,11623
11624,9-3-2006,0.69,36,11624
11625,5-8-2015,0.91,77,11625
11626,8-25-2016,0.88,28,11626
11627,7-7-2019,0.68,12,11627
11628,7-26-2013,0.83,76,11628
11629,9-9-2021,0.89,52,11629
11630,10-24-2009,0.85,9,11630
11631,9-22-2024,0.81,6,11631
11632,12-25-2004,0.73,91,11632
11633,8-18-2008,0.52,42,11633
11634,11-2-2016,0.54,59,11634
11635,1-24-2004,0.67,12,11635
11636,8-26-2000,0.8,70,11636
11637,11-4-2005,0.8,6,11637
11638,10-6-2007,0.76,36,11638
11639,4-25-2018,1.0,51,11639
11640,7-21-2014,0.83,19,11640
11641,3-27-2001,0.7,48,11641
11642,5-13-2003,0.51,62,11642
11643,10-22-2009,0.63,53,11643
11644,7-13-2023,0.61,17,11644
11645,10-3-2020,0.73,63,11645
11646,10-12-2003,0.72,50,11646
11647,12-22-2006,0.89,93,11647
11648,1-26-2017,0.71,49,11648
11649,7-14-2020,0.53,18,11649
11650,2-25-2015,0.97,3,11650
11651,2-19-2017,0.71,82,11651
11652,10-16-2021,0.72,79,11652
11653,7-24-2008,0.58,65,11653
11654,7-2-2008,0.73,58,11654
11655,6-24-2000,0.51,12,11655
11656,6-9-2012,0.79,37,11656
11657,1-3-2014,0.66,81,11657
11658,7-26-2000,0.62,70,11658
11659,2-17-2025,0.68,47,11659
11660,10-17-2009,0.63,82,11660
11661,9-23-2021,0.73,69,11661
11662,7-12-2002,0.86,6,11662
11663,7-29-2013,0.74,29,11663
11664,12-10-2023,0.52,94,11664
11665,10-6-2009,0.65,11,11665
11666,1-9-2017,0.73,34,11666
11667,4-23-2024,0.92,29,11667
11668,11-9-2014,0.64,52,11668
11669,12-7-2019,0.94,96,11669
11670,3-17-2023,0.91,35,11670
11671,11-19-2009,0.8,45,11671
11672,11-2-2019,0.79,36,11672
11673,3-18-2003,0.84,37,11673
11674,5-22-2010,0.75,45,11674
11675,4-30-2021,0.73,78,11675
11676,12-24-2013,0.51,47,11676
11677,7-3-2005,0.68,70,11677
11678,5-10-2003,0.94,33,11678
11679,10-6-2021,0.68,61,11679
11680,10-13-2020,0.62,26,11680
11681,4-20-2025,0.76,27,11681
11682,12-24-2021,0.76,63,11682
11683,2-2-2005,0.63,65,11683
11684,9-29-2008,0.96,92,11684
11685,8-9-2010,0.58,23,11685
11686,1-18-2019,0.57,41,11686
11687,1-5-2008,0.82,32,11687
11688,3-10-2012,0.52,19,11688
11689,5-12-2005,0.66,40,11689
11690,10-14-2009,0.81,60,11690
11691,12-12-2007,0.62,96,11691
11692,7-11-2017,0.53,95,11692
11693,8-27-2000,0.6,18,11693
11694,10-9-2024,0.94,40,11694
11695,5-23-2010,0.9,29,11695
11696,3-11-2000,0.99,25,11696
11697,1-1-2006,0.76,66,11697
11698,2-20-2015,0.69,77,11698
11699,8-7-2010,0.78,48,11699
11700,10-25-2022,0.53,47,11700
11701,2-19-2003,0.51,62,11701
11702,1-17-2023,0.63,4,11702
11703,3-20-2024,0.97,43,11703
11704,5-21-2011,0.78,78,11704
11705,8-4-2005,0.9,25,11705
11706,7-25-2014,0.59,82,11706
11707,3-28-2024,0.51,14,11707
11708,10-25-2009,0.9,38,11708
11709,1-18-2002,0.5,55,11709
11710,8-2-2011,0.62,3,11710
11711,8-21-2022,0.65,3,11711
11712,2-11-2014,1.0,6,11712
11713,2-3-2013,0.76,34,11713
11714,12-18-2018,0.99,21,11714
11715,9-5-2013,0.92,91,11715
11716,11-6-2021,0.6,97,11716
11717,2-27-2011,0.85,20,11717
11718,12-6-2014,0.77,50,11718
11719,11-30-2018,0.91,9,11719
11720,4-15-2006,0.8,93,11720
11721,5-18-2005,0.81,6,11721
11722,10-2-2017,0.83,60,11722
11723,12-9-2014,0.86,66,11723
11724,4-29-2003,0.84,92,11724
