feature_id,property_id,feature_name,feature_value
37060,12354,bath,4.0
37061,12354,balcony,2.0
37062,12354,society,PrstaLa
37063,12355,bath,5.0
37064,12355,balcony,1.0
37065,12355,society,
37066,12356,bath,4.0
37067,12356,balcony,2.0
37068,12356,society,Nauha G
37069,12357,bath,2.0
37070,12357,balcony,1.0
37071,12357,society,Prllsan
37072,12358,bath,2.0
37073,12358,balcony,2.0
37074,12358,society,Dhalsh 
37075,12359,bath,3.0
37076,12359,balcony,2.0
37077,12359,society,Keort F
37078,12360,bath,2.0
37079,12360,balcony,1.0
37080,12360,society,
37081,12361,bath,7.0
37082,12361,balcony,3.0
37083,12361,society,
37084,12362,bath,2.0
37085,12362,balcony,1.0
37086,12362,society,
37087,12363,bath,2.0
37088,12363,balcony,2.0
37089,12363,society,Apise P
37090,12364,bath,5.0
37091,12364,balcony,1.0
37092,12364,society,
37093,12365,bath,1.0
37094,12365,balcony,1.0
37095,12365,society,
37096,12366,bath,3.0
37097,12366,balcony,1.0
37098,12366,society,Prandm 
37099,12367,bath,5.0
37100,12367,balcony,0.0
37101,12367,society,Prleaou
37102,12368,bath,2.0
37103,12368,balcony,1.0
37104,12368,society,SLayaer
37105,12369,bath,2.0
37106,12369,balcony,1.0
37107,12369,society,Baowsig
37108,12370,bath,3.0
37109,12370,balcony,2.0
37110,12370,society,
37111,12371,bath,2.0
37112,12371,balcony,1.0
37113,12371,society,
37114,12372,bath,2.0
37115,12372,balcony,2.0
37116,12372,society,Siuntar
37117,12373,bath,1.0
37118,12373,balcony,0.0
37119,12373,society,Sencys 
37120,12374,bath,2.0
37121,12374,balcony,2.0
37122,12374,society,
37123,12375,bath,3.0
37124,12375,balcony,2.0
37125,12375,society,Rahidhi
37126,12376,bath,2.0
37127,12376,balcony,2.0
37128,12376,society,G conTh
37129,12377,bath,6.0
37130,12377,balcony,2.0
37131,12377,society,
37132,12378,bath,2.0
37133,12378,balcony,2.0
37134,12378,society,Vitat H
37135,12379,bath,2.0
37136,12379,balcony,1.0
37137,12379,society,Vandak 
37138,12380,bath,2.0
37139,12380,balcony,3.0
37140,12380,society,
37141,12381,bath,3.0
37142,12381,balcony,3.0
37143,12381,society,IBityin
37144,12382,bath,2.0
37145,12382,balcony,3.0
37146,12382,society,Sonviik
37147,12383,bath,1.0
37148,12383,balcony,1.0
37149,12383,society,PrarePa
37150,12384,bath,2.0
37151,12384,balcony,1.0
37152,12384,society,
37153,12385,bath,2.0
37154,12385,balcony,2.0
37155,12385,society,
37156,12386,bath,4.0
37157,12386,balcony,
37158,12386,society,Jaades 
37159,12387,bath,1.0
37160,12387,balcony,0.0
37161,12387,society,
37162,12388,bath,2.0
37163,12388,balcony,1.0
37164,12388,society,DSestil
37165,12389,bath,4.0
37166,12389,balcony,3.0
37167,12389,society,Putere 
37168,12390,bath,2.0
37169,12390,balcony,2.0
37170,12390,society,
37171,12391,bath,4.0
37172,12391,balcony,1.0
37173,12391,society,Prldsum
37174,12392,bath,4.0
37175,12392,balcony,2.0
37176,12392,society,
37177,12393,bath,2.0
37178,12393,balcony,2.0
37179,12393,society,Ajresre
37180,12394,bath,3.0
37181,12394,balcony,2.0
37182,12394,society,Bousey 
37183,12395,bath,2.0
37184,12395,balcony,1.0
37185,12395,society,
37186,12396,bath,2.0
37187,12396,balcony,3.0
37188,12396,society,
37189,12397,bath,2.0
37190,12397,balcony,2.0
37191,12397,society,Shitt S
37192,12398,bath,2.0
37193,12398,balcony,2.0
37194,12398,society,
37195,12399,bath,3.0
37196,12399,balcony,1.0
37197,12399,society,VancyRe
37198,12400,bath,3.0
37199,12400,balcony,1.0
37200,12400,society,
37201,12401,bath,2.0
37202,12401,balcony,3.0
37203,12401,society,SNity S
37204,12402,bath,3.0
37205,12402,balcony,1.0
37206,12402,society,
37207,12403,bath,2.0
37208,12403,balcony,2.0
37209,12403,society,
37210,12404,bath,3.0
37211,12404,balcony,3.0
37212,12404,society,Alestrb
37213,12405,bath,2.0
37214,12405,balcony,2.0
37215,12405,society,PrityTr
37216,12406,bath,4.0
37217,12406,balcony,1.0
37218,12406,society,LedorSa
37219,12407,bath,2.0
37220,12407,balcony,2.0
37221,12407,society,SSityri
37222,12408,bath,2.0
37223,12408,balcony,2.0
37224,12408,society,Raony C
37225,12409,bath,3.0
37226,12409,balcony,3.0
37227,12409,society,Leero C
37228,12410,bath,3.0
37229,12410,balcony,3.0
37230,12410,society,Keleti 
37231,12411,bath,2.0
37232,12411,balcony,2.0
37233,12411,society,Vincy R
37234,12412,bath,2.0
37235,12412,balcony,2.0
37236,12412,society,
37237,12413,bath,2.0
37238,12413,balcony,0.0
37239,12413,society,
37240,12414,bath,8.0
37241,12414,balcony,3.0
37242,12414,society,
37243,12415,bath,4.0
37244,12415,balcony,2.0
37245,12415,society,
37246,12416,bath,2.0
37247,12416,balcony,2.0
37248,12416,society,Pyikad 
37249,12417,bath,3.0
37250,12417,balcony,1.0
37251,12417,society,
37252,12418,bath,3.0
37253,12418,balcony,2.0
37254,12418,society,
37255,12419,bath,3.0
37256,12419,balcony,2.0
37257,12419,society,SollyCl
37258,12420,bath,2.0
37259,12420,balcony,2.0
37260,12420,society,MRsicla
37261,12421,bath,2.0
37262,12421,balcony,3.0
37263,12421,society,VaantPl
37264,12422,bath,2.0
37265,12422,balcony,1.0
37266,12422,society,SNity S
37267,12423,bath,4.0
37268,12423,balcony,2.0
37269,12423,society,Rosha I
37270,12424,bath,3.0
37271,12424,balcony,3.0
37272,12424,society,Goateds
37273,12425,bath,2.0
37274,12425,balcony,2.0
37275,12425,society,ACiteda
37276,12426,bath,3.0
37277,12426,balcony,
37278,12426,society,MJarlPe
37279,12427,bath,2.0
37280,12427,balcony,1.0
37281,12427,society,Dhndsh 
37282,12428,bath,2.0
37283,12428,balcony,3.0
37284,12428,society,DNlleks
37285,12429,bath,2.0
37286,12429,balcony,1.0
37287,12429,society,
37288,12430,bath,2.0
37289,12430,balcony,1.0
37290,12430,society,Palleon
37291,12431,bath,2.0
37292,12431,balcony,1.0
37293,12431,society,
37294,12432,bath,2.0
37295,12432,balcony,2.0
37296,12432,society,Peide L
37297,12433,bath,1.0
37298,12433,balcony,1.0
37299,12433,society,Skacak 
37300,12434,bath,1.0
37301,12434,balcony,1.0
37302,12434,society,Ardanru
37303,12435,bath,3.0
37304,12435,balcony,2.0
37305,12435,society,
37306,12436,bath,2.0
37307,12436,balcony,0.0
37308,12436,society,Brens7 
37309,12437,bath,5.0
37310,12437,balcony,1.0
37311,12437,society,
37312,12438,bath,3.0
37313,12438,balcony,2.0
37314,12438,society,SoosePr
37315,12439,bath,5.0
37316,12439,balcony,
37317,12439,society,
37318,12440,bath,4.0
37319,12440,balcony,
37320,12440,society,Roima A
37321,12441,bath,3.0
37322,12441,balcony,2.0
37323,12441,society,Esave E
37324,12442,bath,3.0
37325,12442,balcony,1.0
37326,12442,society,
37327,12443,bath,2.0
37328,12443,balcony,3.0
37329,12443,society,AHodsWo
37330,12444,bath,8.0
37331,12444,balcony,
37332,12444,society,
37333,12445,bath,2.0
37334,12445,balcony,1.0
37335,12445,society,SLaceda
37336,12446,bath,4.0
37337,12446,balcony,2.0
37338,12446,society,Soitya 
37339,12447,bath,2.0
37340,12447,balcony,2.0
37341,12447,society,
37342,12448,bath,2.0
37343,12448,balcony,1.0
37344,12448,society,SNnia E
37345,12449,bath,2.0
37346,12449,balcony,2.0
37347,12449,society,
37348,12450,bath,4.0
37349,12450,balcony,1.0
37350,12450,society,
37351,12451,bath,4.0
37352,12451,balcony,1.0
37353,12451,society,Soiewre
37354,12452,bath,4.0
37355,12452,balcony,2.0
37356,12452,society,
37357,12453,bath,3.0
37358,12453,balcony,2.0
37359,12453,society,SoineC 
37360,12454,bath,2.0
37361,12454,balcony,3.0
37362,12454,society,NDpalSe
37363,12455,bath,2.0
37364,12455,balcony,1.0
37365,12455,society,Neisei 
37366,12456,bath,3.0
37367,12456,balcony,0.0
37368,12456,society,
37369,12457,bath,3.0
37370,12457,balcony,2.0
37371,12457,society,
37372,12458,bath,3.0
37373,12458,balcony,1.0
37374,12458,society,
37375,12459,bath,2.0
37376,12459,balcony,2.0
37377,12459,society,Arera V
37378,12460,bath,4.0
37379,12460,balcony,2.0
37380,12460,society,
37381,12461,bath,2.0
37382,12461,balcony,1.0
37383,12461,society,
37384,12462,bath,3.0
37385,12462,balcony,1.0
37386,12462,society,SunceEs
37387,12463,bath,2.0
37388,12463,balcony,2.0
37389,12463,society,
37390,12464,bath,2.0
37391,12464,balcony,2.0
37392,12464,society,
37393,12465,bath,3.0
37394,12465,balcony,1.0
37395,12465,society,
37396,12466,bath,3.0
37397,12466,balcony,1.0
37398,12466,society,
37399,12467,bath,2.0
37400,12467,balcony,1.0
37401,12467,society,
37402,12468,bath,5.0
37403,12468,balcony,2.0
37404,12468,society,
37405,12469,bath,2.0
37406,12469,balcony,1.0
37407,12469,society,Sanzaat
37408,12470,bath,3.0
37409,12470,balcony,2.0
37410,12470,society,Almid P
37411,12471,bath,4.0
37412,12471,balcony,2.0
37413,12471,society,
37414,12472,bath,1.0
37415,12472,balcony,2.0
37416,12472,society,
37417,12473,bath,2.0
37418,12473,balcony,1.0
37419,12473,society,Prarkun
37420,12474,bath,2.0
37421,12474,balcony,1.0
37422,12474,society,Puodse 
37423,12475,bath,3.0
37424,12475,balcony,2.0
37425,12475,society,Thionav
37426,12476,bath,2.0
37427,12476,balcony,
37428,12476,society,CidgeKn
37429,12477,bath,4.0
37430,12477,balcony,3.0
37431,12477,society,Raard B
37432,12478,bath,2.0
37433,12478,balcony,1.0
37434,12478,society,
37435,12479,bath,2.0
37436,12479,balcony,2.0
37437,12479,society,
37438,12480,bath,4.0
37439,12480,balcony,3.0
37440,12480,society,Adeatlm
37441,12481,bath,6.0
37442,12481,balcony,
37443,12481,society,
37444,12482,bath,3.0
37445,12482,balcony,2.0
37446,12482,society,PhestOn
37447,12483,bath,2.0
37448,12483,balcony,1.0
37449,12483,society,
37450,12484,bath,5.0
37451,12484,balcony,3.0
37452,12484,society,
37453,12485,bath,2.0
37454,12485,balcony,2.0
37455,12485,society,V2avei 
37456,12486,bath,5.0
37457,12486,balcony,
37458,12486,society,VincyRe
37459,12487,bath,2.0
37460,12487,balcony,1.0
37461,12487,society,
37462,12488,bath,2.0
37463,12488,balcony,0.0
37464,12488,society,
37465,12489,bath,2.0
37466,12489,balcony,1.0
37467,12489,society,
37468,12490,bath,2.0
37469,12490,balcony,2.0
37470,12490,society,IBityin
37471,12491,bath,2.0
37472,12491,balcony,2.0
37473,12491,society,
37474,12492,bath,3.0
37475,12492,balcony,1.0
37476,12492,society,NVanat 
37477,12493,bath,2.0
37478,12493,balcony,1.0
37479,12493,society,
37480,12494,bath,4.0
37481,12494,balcony,2.0
37482,12494,society,Soiewre
37483,12495,bath,2.0
37484,12495,balcony,1.0
37485,12495,society,Shaceop
37486,12496,bath,4.0
37487,12496,balcony,3.0
37488,12496,society,
37489,12497,bath,3.0
37490,12497,balcony,2.0
37491,12497,society,SoechHa
37492,12498,bath,2.0
37493,12498,balcony,1.0
37494,12498,society,Siissi 
37495,12499,bath,2.0
37496,12499,balcony,1.0
37497,12499,society,Prlla C
37498,12500,bath,2.0
37499,12500,balcony,2.0
37500,12500,society,
37501,12501,bath,2.0
37502,12501,balcony,2.0
37503,12501,society,
37504,12502,bath,2.0
37505,12502,balcony,1.0
37506,12502,society,Mauner 
37507,12503,bath,3.0
37508,12503,balcony,1.0
37509,12503,society,Asmosz 
37510,12504,bath,3.0
37511,12504,balcony,1.0
37512,12504,society,Soosea 
37513,12505,bath,4.0
37514,12505,balcony,1.0
37515,12505,society,
37516,12506,bath,2.0
37517,12506,balcony,2.0
37518,12506,society,PrntaEn
37519,12507,bath,1.0
37520,12507,balcony,2.0
37521,12507,society,
37522,12508,bath,5.0
37523,12508,balcony,2.0
37524,12508,society,
37525,12509,bath,1.0
37526,12509,balcony,0.0
37527,12509,society,
37528,12510,bath,3.0
37529,12510,balcony,2.0
37530,12510,society,Sosisic
37531,12511,bath,3.0
37532,12511,balcony,2.0
37533,12511,society,JahanSa
37534,12512,bath,2.0
37535,12512,balcony,2.0
37536,12512,society,DSeme S
37537,12513,bath,2.0
37538,12513,balcony,1.0
37539,12513,society,Pu270a 
37540,12514,bath,3.0
37541,12514,balcony,3.0
37542,12514,society,GolusLi
37543,12515,bath,2.0
37544,12515,balcony,2.0
37545,12515,society,
37546,12516,bath,2.0
37547,12516,balcony,1.0
37548,12516,society,
37549,12517,bath,3.0
37550,12517,balcony,2.0
37551,12517,society,Giersin
37552,12518,bath,2.0
37553,12518,balcony,2.0
37554,12518,society,
37555,12519,bath,2.0
37556,12519,balcony,1.0
37557,12519,society,HRaniIb
37558,12520,bath,4.0
37559,12520,balcony,3.0
37560,12520,society,
37561,12521,bath,6.0
37562,12521,balcony,0.0
37563,12521,society,
37564,12522,bath,3.0
37565,12522,balcony,2.0
37566,12522,society,
37567,12523,bath,3.0
37568,12523,balcony,2.0
37569,12523,society,Puestol
37570,12524,bath,4.0
37571,12524,balcony,2.0
37572,12524,society,
37573,12525,bath,2.0
37574,12525,balcony,1.0
37575,12525,society,NiarkHy
37576,12526,bath,2.0
37577,12526,balcony,1.0
37578,12526,society,
37579,12527,bath,2.0
37580,12527,balcony,2.0
37581,12527,society,
37582,12528,bath,2.0
37583,12528,balcony,1.0
37584,12528,society,Brica E
37585,12529,bath,2.0
37586,12529,balcony,3.0
37587,12529,society,Maoseer
37588,12530,bath,2.0
37589,12530,balcony,1.0
37590,12530,society,RothaVa
37591,12531,bath,2.0
37592,12531,balcony,1.0
37593,12531,society,
37594,12532,bath,3.0
37595,12532,balcony,3.0
37596,12532,society,Reitice
37597,12533,bath,2.0
37598,12533,balcony,3.0
37599,12533,society,MJtroty
37600,12534,bath,2.0
37601,12534,balcony,1.0
37602,12534,society,Maidsr 
37603,12535,bath,2.0
37604,12535,balcony,1.0
37605,12535,society,Prersis
37606,12536,bath,3.0
37607,12536,balcony,2.0
37608,12536,society,Sovar S
37609,12537,bath,2.0
37610,12537,balcony,1.0
37611,12537,society,Prtates
37612,12538,bath,2.0
37613,12538,balcony,2.0
37614,12538,society,
37615,12539,bath,2.0
37616,12539,balcony,1.0
37617,12539,society,Brnia G
37618,12540,bath,4.0
37619,12540,balcony,3.0
37620,12540,society,Emsisy 
37621,12541,bath,3.0
37622,12541,balcony,2.0
37623,12541,society,GoAirej
37624,12542,bath,2.0
37625,12542,balcony,3.0
37626,12542,society,MenueNo
37627,12543,bath,2.0
37628,12543,balcony,1.0
37629,12543,society,DSreerk
37630,12544,bath,2.0
37631,12544,balcony,1.0
37632,12544,society,Vaniai 
37633,12545,bath,6.0
37634,12545,balcony,0.0
37635,12545,society,Brium C
37636,12546,bath,2.0
37637,12546,balcony,0.0
37638,12546,society,ACopsva
37639,12547,bath,3.0
37640,12547,balcony,1.0
37641,12547,society,SKterAs
37642,12548,bath,2.0
37643,12548,balcony,2.0
37644,12548,society,
37645,12549,bath,2.0
37646,12549,balcony,2.0
37647,12549,society,DSndsod
37648,12550,bath,2.0
37649,12550,balcony,2.0
37650,12550,society,Vadidpl
37651,12551,bath,2.0
37652,12551,balcony,1.0
37653,12551,society,JahanSa
37654,12552,bath,4.0
37655,12552,balcony,
37656,12552,society,Sringlv
37657,12553,bath,2.0
37658,12553,balcony,2.0
37659,12553,society,Adxira 
37660,12554,bath,3.0
37661,12554,balcony,2.0
37662,12554,society,
37663,12555,bath,3.0
37664,12555,balcony,2.0
37665,12555,society,PrityTr
37666,12556,bath,3.0
37667,12556,balcony,2.0
37668,12556,society,PhestOn
37669,12557,bath,2.0
37670,12557,balcony,2.0
37671,12557,society,PrityTr
37672,12558,bath,4.0
37673,12558,balcony,2.0
37674,12558,society,SoisoCa
37675,12559,bath,2.0
37676,12559,balcony,1.0
37677,12559,society,MancyRe
37678,12560,bath,3.0
37679,12560,balcony,1.0
37680,12560,society,SrisePo
37681,12561,bath,3.0
37682,12561,balcony,1.0
37683,12561,society,Sosisic
37684,12562,bath,2.0
37685,12562,balcony,1.0
37686,12562,society,Dhalsh 
37687,12563,bath,2.0
37688,12563,balcony,1.0
37689,12563,society,
37690,12564,bath,2.0
37691,12564,balcony,2.0
37692,12564,society,VaireSo
37693,12565,bath,4.0
37694,12565,balcony,2.0
37695,12565,society,
37696,12566,bath,1.0
37697,12566,balcony,1.0
37698,12566,society,PrarePa
37699,12567,bath,2.0
37700,12567,balcony,1.0
37701,12567,society,SSestth
37702,12568,bath,5.0
37703,12568,balcony,
37704,12568,society,
37705,12569,bath,2.0
37706,12569,balcony,1.0
37707,12569,society,Vrenty 
37708,12570,bath,2.0
37709,12570,balcony,1.0
37710,12570,society,
37711,12571,bath,2.0
37712,12571,balcony,1.0
37713,12571,society,
37714,12572,bath,4.0
37715,12572,balcony,2.0
37716,12572,society,FetatHa
37717,12573,bath,4.0
37718,12573,balcony,1.0
37719,12573,society,Shodsir
37720,12574,bath,2.0
37721,12574,balcony,1.0
37722,12574,society,SRageri
37723,12575,bath,1.0
37724,12575,balcony,1.0
37725,12575,society,
37726,12576,bath,2.0
37727,12576,balcony,1.0
37728,12576,society,
37729,12577,bath,2.0
37730,12577,balcony,1.0
37731,12577,society,AsastDe
37732,12578,bath,2.0
37733,12578,balcony,1.0
37734,12578,society,TCncyn 
37735,12579,bath,2.0
37736,12579,balcony,1.0
37737,12579,society,Orens G
37738,12580,bath,1.0
37739,12580,balcony,1.0
37740,12580,society,
37741,12581,bath,3.0
37742,12581,balcony,1.0
37743,12581,society,Puveshe
37744,12582,bath,2.0
37745,12582,balcony,1.0
37746,12582,society,
37747,12583,bath,3.0
37748,12583,balcony,3.0
37749,12583,society,GoityEt
37750,12584,bath,2.0
37751,12584,balcony,2.0
37752,12584,society,
37753,12585,bath,2.0
37754,12585,balcony,2.0
37755,12585,society,
37756,12586,bath,2.0
37757,12586,balcony,2.0
37758,12586,society,Inasy E
37759,12587,bath,5.0
37760,12587,balcony,1.0
37761,12587,society,Sotosty
37762,12588,bath,1.0
37763,12588,balcony,2.0
37764,12588,society,Raood R
37765,12589,bath,3.0
37766,12589,balcony,2.0
37767,12589,society,
37768,12590,bath,2.0
37769,12590,balcony,1.0
37770,12590,society,Alnorrm
37771,12591,bath,2.0
37772,12591,balcony,2.0
37773,12591,society,
37774,12592,bath,1.0
37775,12592,balcony,0.0
37776,12592,society,
37777,12593,bath,2.0
37778,12593,balcony,2.0
37779,12593,society,Sovar S
37780,12594,bath,3.0
37781,12594,balcony,
37782,12594,society,
37783,12595,bath,5.0
37784,12595,balcony,1.0
37785,12595,society,
37786,12596,bath,2.0
37787,12596,balcony,2.0
37788,12596,society,SatonLi
37789,12597,bath,2.0
37790,12597,balcony,1.0
37791,12597,society,
37792,12598,bath,3.0
37793,12598,balcony,2.0
37794,12598,society,
37795,12599,bath,2.0
37796,12599,balcony,1.0
37797,12599,society,DSlesSp
37798,12600,bath,5.0
37799,12600,balcony,
37800,12600,society,
37801,12601,bath,4.0
37802,12601,balcony,2.0
37803,12601,society,
37804,12602,bath,2.0
37805,12602,balcony,1.0
37806,12602,society,
37807,12603,bath,1.0
37808,12603,balcony,1.0
37809,12603,society,Prdenth
37810,12604,bath,4.0
37811,12604,balcony,1.0
37812,12604,society,Prtates
37813,12605,bath,1.0
37814,12605,balcony,2.0
37815,12605,society,Prineth
37816,12606,bath,2.0
37817,12606,balcony,1.0
37818,12606,society,
37819,12607,bath,3.0
37820,12607,balcony,1.0
37821,12607,society,Skacak 
37822,12608,bath,2.0
37823,12608,balcony,
37824,12608,society,Srdor S
37825,12609,bath,2.0
37826,12609,balcony,1.0
37827,12609,society,
37828,12610,bath,3.0
37829,12610,balcony,2.0
37830,12610,society,
37831,12611,bath,3.0
37832,12611,balcony,2.0
37833,12611,society,
37834,12612,bath,3.0
37835,12612,balcony,2.0
37836,12612,society,
37837,12613,bath,2.0
37838,12613,balcony,2.0
37839,12613,society,Usquaya
37840,12614,bath,2.0
37841,12614,balcony,2.0
37842,12614,society,Invenai
37843,12615,bath,7.0
37844,12615,balcony,3.0
37845,12615,society,
37846,12616,bath,4.0
37847,12616,balcony,3.0
37848,12616,society,Chllea 
37849,12617,bath,2.0
37850,12617,balcony,1.0
37851,12617,society,Itelaa 
37852,12618,bath,2.0
37853,12618,balcony,2.0
37854,12618,society,
37855,12619,bath,3.0
37856,12619,balcony,3.0
37857,12619,society,PhestOn
37858,12620,bath,2.0
37859,12620,balcony,2.0
37860,12620,society,
37861,12621,bath,2.0
37862,12621,balcony,1.0
37863,12621,society,
37864,12622,bath,2.0
37865,12622,balcony,3.0
37866,12622,society,Canoroy
37867,12623,bath,3.0
37868,12623,balcony,1.0
37869,12623,society,Mahesr 
37870,12624,bath,2.0
37871,12624,balcony,2.0
37872,12624,society,
37873,12625,bath,2.0
37874,12625,balcony,2.0
37875,12625,society,Veitaus
37876,12626,bath,2.0
37877,12626,balcony,1.0
37878,12626,society,
37879,12627,bath,2.0
37880,12627,balcony,1.0
37881,12627,society,Prrtht 
37882,12628,bath,3.0
37883,12628,balcony,
37884,12628,society,IBityin
37885,12629,bath,2.0
37886,12629,balcony,1.0
37887,12629,society,PrinePr
37888,12630,bath,3.0
37889,12630,balcony,3.0
37890,12630,society,Hahtsya
37891,12631,bath,2.0
37892,12631,balcony,1.0
37893,12631,society,CMhidal
37894,12632,bath,2.0
37895,12632,balcony,1.0
37896,12632,society,Prllsan
37897,12633,bath,4.0
37898,12633,balcony,1.0
37899,12633,society,
37900,12634,bath,7.0
37901,12634,balcony,3.0
37902,12634,society,
37903,12635,bath,2.0
37904,12635,balcony,3.0
37905,12635,society,Daxir E
37906,12636,bath,2.0
37907,12636,balcony,1.0
37908,12636,society,Vaine S
37909,12637,bath,2.0
37910,12637,balcony,1.0
